pkt_len_max,pkt_len_std,pkt_len_p50,pkt_len_p75,payload_median,iat_std,iat_p75_minus_p50,iat_p95_minus_p50,iat_cov_std_mean,iat_median,granularity,label
1077,245.64417,932.0,991.0,890.0,0.00629,0.00492,0.01349,1.42712,0.00172,150,whatsapp
1087,265.26819,925.0,967.5,883.0,0.00685,0.00448,0.01779,1.41237,0.00209,150,whatsapp
1040,292.05844,894.0,964.0,852.0,0.00601,0.00424,0.01425,1.40575,0.00208,150,whatsapp
1070,252.41116,927.0,968.0,885.0,0.00786,0.00525,0.01571,1.91435,0.00023,150,whatsapp
1013,304.5138,888.5,969.0,846.5,0.00824,0.00458,0.01535,1.79704,0.00166,150,whatsapp
1067,278.92041,952.0,1000.0,910.0,0.0063,0.006,0.01798,1.4603,0.00122,150,whatsapp
1084,247.20775,904.5,956.0,862.5,0.00861,0.00368,0.01895,1.80157,0.00212,150,whatsapp
1045,257.2592,942.5,980.0,900.5,0.0065,0.00463,0.01727,1.43,0.0019,150,whatsapp
1057,267.06041,910.0,983.0,868.0,0.00708,0.00513,0.01945,1.5018,0.0014,150,whatsapp
1084,295.15028,917.5,1000.0,875.5,0.00724,0.00562,0.01978,1.77802,0.00016,150,whatsapp
1057,313.11015,894.0,991.0,852.0,0.00801,0.00419,0.02421,1.91385,0.00015,150,whatsapp
1079,323.14899,924.0,970.0,882.0,0.01242,0.00447,0.01753,2.52092,0.00048,150,whatsapp
1062,274.87679,929.0,971.0,887.0,0.00834,0.00344,0.0225,2.03518,0.0002,150,whatsapp
1059,326.62632,882.5,953.0,840.5,0.00798,0.0043,0.01815,2.07289,0.00016,150,whatsapp
1055,325.97953,917.0,1001.0,875.0,0.0083,0.00468,0.02339,1.92494,0.00022,150,whatsapp
1066,321.10703,947.5,995.0,905.5,0.00639,0.00557,0.01955,1.62843,0.00026,150,whatsapp
1084,300.72931,916.0,962.75,874.0,0.00869,0.00304,0.02562,2.22715,0.00012,150,whatsapp
1072,292.23457,923.0,1011.75,881.0,0.01148,0.00126,0.03796,2.535,6e-05,150,whatsapp
1061,325.33317,911.0,962.0,869.0,0.01025,0.002,0.02414,2.4785,0.00012,150,whatsapp
1069,284.43557,920.0,954.0,878.0,0.00961,0.0043,0.02907,2.17283,0.00026,150,whatsapp
1060,268.59889,930.0,1002.0,888.0,0.00611,0.00522,0.01682,1.46514,0.00136,150,whatsapp
1036,313.41364,917.5,977.0,875.5,0.00564,0.00363,0.01494,1.41314,0.00181,150,whatsapp
1055,304.02335,914.0,1001.0,872.0,0.00557,0.00413,0.01123,1.33325,0.00216,150,whatsapp
1059,318.37548,917.0,998.75,875.0,0.00606,0.00431,0.01382,1.45958,0.00161,150,whatsapp
1047,298.14707,912.0,946.0,870.0,0.00589,0.00334,0.01437,1.44874,0.00199,150,whatsapp
1052,289.82391,938.5,988.0,896.5,0.00621,0.0042,0.01549,1.52911,0.00149,150,whatsapp
1050,283.7568,884.0,997.5,842.0,0.00896,0.0062,0.02064,1.67265,0.00111,150,whatsapp
1084,274.11231,884.5,930.0,842.5,0.00727,0.00478,0.019,1.65741,0.00118,150,whatsapp
1074,291.36899,905.5,967.0,863.5,0.00677,0.00527,0.01876,1.62878,0.00106,150,whatsapp
1082,285.34934,949.0,1000.75,907.0,0.00768,0.0054,0.02188,1.85199,0.00022,150,whatsapp
1079,293.81643,923.0,1006.25,881.0,0.00617,0.00462,0.01682,1.51818,0.00133,150,whatsapp
1035,290.63606,935.0,967.75,893.0,0.00799,0.00405,0.02021,1.93509,0.00105,150,whatsapp
1083,318.63756,893.5,980.0,851.5,0.0072,0.00412,0.01692,1.76829,0.00142,150,whatsapp
1043,286.64513,926.0,981.0,884.0,0.00791,0.00355,0.01642,2.03464,0.00016,150,whatsapp
1071,300.40445,924.0,954.0,882.0,0.00671,0.00432,0.01789,1.62205,0.00072,150,whatsapp
1079,306.7618,941.0,985.75,899.0,0.00732,0.00528,0.01564,1.70097,0.0006,150,whatsapp
1085,274.24825,911.0,1011.0,869.0,0.00696,0.00526,0.01604,1.58359,0.00129,150,whatsapp
1084,302.05705,927.5,1003.0,885.5,0.00681,0.00557,0.01896,1.62726,0.00068,150,whatsapp
1080,299.56228,940.0,999.5,898.0,0.00718,0.00522,0.01742,1.63758,0.00116,150,whatsapp
1085,290.83504,926.0,972.0,884.0,0.0064,0.00419,0.01747,1.557,0.0012,150,whatsapp
1083,314.20448,951.0,982.0,909.0,0.00629,0.00456,0.01728,1.47161,0.00174,150,whatsapp
1076,274.09045,896.0,954.75,854.0,0.00601,0.00498,0.01623,1.43193,0.00133,150,whatsapp
1022,295.34943,959.0,996.0,917.0,0.00675,0.0045,0.01887,1.63892,0.00116,150,whatsapp
1053,302.4306,917.5,998.0,875.5,0.00666,0.00496,0.02011,1.54026,0.00137,150,whatsapp
1037,324.55416,950.0,1003.0,908.0,0.0052,0.00437,0.01182,1.28689,0.00208,150,whatsapp
1047,296.1251,911.5,964.0,869.5,0.00523,0.00521,0.01352,1.41162,0.00114,150,whatsapp
1065,300.24932,911.0,958.0,869.0,0.00603,0.00503,0.0161,1.44752,0.00122,150,whatsapp
1063,319.9858,912.0,966.0,870.0,0.00551,0.00385,0.01502,1.44128,0.0017,150,whatsapp
1076,304.40902,931.0,997.0,889.0,0.00663,0.00542,0.01842,1.61504,0.00086,150,whatsapp
1059,291.67648,919.0,1003.0,877.0,0.00646,0.0053,0.01716,1.55378,0.00105,150,whatsapp
1084,291.6175,931.5,983.25,889.5,0.0086,0.00496,0.01581,2.09992,0.00018,150,whatsapp
1062,315.6134,949.0,980.0,907.0,0.00814,0.0061,0.01962,1.82423,0.00023,150,whatsapp
1027,314.88255,923.0,973.0,881.0,0.00715,0.00484,0.0157,1.92902,0.00019,150,whatsapp
1039,325.03472,890.5,986.0,848.5,0.00791,0.00336,0.01776,1.92985,0.00014,150,whatsapp
1052,331.07748,931.0,978.0,889.0,0.00732,0.00373,0.01932,1.84101,0.00017,150,whatsapp
1082,284.73083,906.0,989.5,864.0,0.00848,0.00316,0.02211,2.1044,0.00017,150,whatsapp
1071,261.58688,937.5,989.0,895.5,0.01025,0.00494,0.01997,2.28218,0.00025,150,whatsapp
1074,331.06688,902.0,974.0,860.0,0.00779,0.00398,0.02423,1.96388,0.00018,150,whatsapp
1075,303.29407,915.5,968.75,873.5,0.00787,0.00502,0.01943,1.89902,0.00019,150,whatsapp
1061,298.2418,929.0,990.0,887.0,0.00669,0.00444,0.01743,1.65225,0.00101,150,whatsapp
1086,317.80003,911.0,996.0,869.0,0.00596,0.00498,0.01599,1.51638,0.00119,150,whatsapp
1085,304.21691,934.0,988.25,892.0,0.00613,0.00447,0.0191,1.50944,0.00111,150,whatsapp
1062,340.55525,880.0,988.0,838.0,0.0059,0.00407,0.01294,1.67016,0.00105,150,whatsapp
1045,327.91105,884.5,946.0,842.5,0.00634,0.00527,0.01821,1.55983,0.00107,150,whatsapp
1079,308.78827,922.0,987.0,880.0,0.00676,0.00394,0.01652,1.74522,0.001,150,whatsapp
1049,335.96483,953.5,988.5,911.5,0.00606,0.0046,0.01834,1.48678,0.00144,150,whatsapp
1075,311.55754,903.0,996.0,861.0,0.00591,0.00548,0.01532,1.45076,0.00078,150,whatsapp
1074,328.04862,937.0,984.0,895.0,0.00568,0.00398,0.01339,1.46064,0.00159,150,whatsapp
1079,308.8162,912.0,964.0,870.0,0.0059,0.00426,0.01675,1.52876,0.00112,150,whatsapp
1082,307.92681,898.0,987.0,856.0,0.00662,0.00473,0.01625,1.59475,0.00104,150,whatsapp
1087,304.2959,928.0,1021.0,886.0,0.00627,0.00539,0.01859,1.47696,0.00101,150,whatsapp
1070,300.03424,932.0,990.0,890.0,0.0068,0.0044,0.0181,1.64144,0.00136,150,whatsapp
1075,320.49401,878.0,927.75,836.0,0.00705,0.00446,0.02237,1.55813,0.0012,150,whatsapp
1075,273.84775,908.0,996.0,866.0,0.006,0.00483,0.01286,1.43668,0.00157,150,whatsapp
1086,305.86356,894.5,1015.0,852.5,0.00656,0.00561,0.01758,1.44654,0.00108,150,whatsapp
1062,315.03882,901.0,965.0,859.0,0.00882,0.00649,0.02375,1.54252,0.00101,150,whatsapp
1084,316.64106,899.0,973.0,857.0,0.00847,0.00319,0.01994,1.8851,0.00118,150,whatsapp
1083,300.41925,932.0,1012.75,890.0,0.0099,0.00398,0.02948,1.84916,0.00142,150,whatsapp
1058,323.23128,889.0,978.75,847.0,0.00795,0.00312,0.02,1.79696,0.00146,150,whatsapp
1067,308.64355,900.0,974.0,858.0,0.00666,0.0043,0.01575,1.71239,0.00058,150,whatsapp
1087,339.36242,886.0,986.0,844.0,0.00826,0.00434,0.02489,1.65457,0.0011,150,whatsapp
1084,313.8508,865.0,925.0,823.0,0.00955,0.00441,0.02446,1.97468,0.00087,150,whatsapp
1087,309.06042,926.0,966.0,884.0,0.00869,0.00279,0.02159,2.27069,0.00016,150,whatsapp
1071,331.6106,945.0,1009.0,903.0,0.0094,0.00462,0.02314,1.90764,0.0006,150,whatsapp
1081,328.35169,891.5,989.75,849.5,0.008,0.00316,0.02493,1.78932,0.00114,150,whatsapp
1069,329.35072,945.0,1009.0,903.0,0.00762,0.00492,0.02028,1.70874,0.00112,150,whatsapp
1059,305.94141,899.0,992.0,857.0,0.00827,0.0052,0.02441,1.70744,0.00107,150,whatsapp
1039,295.50595,901.0,955.75,859.0,0.00736,0.00403,0.01775,1.6135,0.00191,150,whatsapp
1084,299.51973,925.0,1018.0,883.0,0.00757,0.00417,0.01682,1.76273,0.00112,150,whatsapp
1082,309.0727,915.0,985.0,873.0,0.00745,0.00614,0.02001,1.51468,0.00109,150,whatsapp
1072,306.47302,907.0,971.75,865.0,0.00763,0.00493,0.02102,1.60324,0.00109,150,whatsapp
1071,282.63573,902.0,991.0,860.0,0.00759,0.00401,0.01908,1.69155,0.0013,150,whatsapp
1071,328.02585,908.0,978.75,866.0,0.00688,0.00554,0.01708,1.51638,0.00127,150,whatsapp
1065,307.55383,910.5,1001.75,868.5,0.00879,0.00506,0.02637,1.82375,0.00088,150,whatsapp
1065,296.66667,887.5,965.0,845.5,0.00855,0.00359,0.02592,1.90866,0.00117,150,whatsapp
1062,298.26776,932.0,989.0,890.0,0.00811,0.00489,0.02376,1.60842,0.00184,150,whatsapp
1062,293.95839,898.0,982.5,856.0,0.00955,0.00746,0.0236,1.58896,0.0013,150,whatsapp
1085,314.18448,919.5,998.0,877.5,0.00701,0.00314,0.0132,2.11052,0.00034,150,whatsapp
1084,317.77135,922.0,958.0,880.0,0.00826,0.00493,0.02153,1.69986,0.0012,150,whatsapp
1072,318.86502,919.0,1003.0,877.0,0.00758,0.00438,0.01892,1.72975,0.00114,150,whatsapp
1077,290.21508,905.0,991.5,863.0,0.0081,0.00497,0.01962,1.89501,0.00057,150,whatsapp
1022,314.34032,889.0,987.0,847.0,0.00929,0.00437,0.02591,1.81604,0.00113,150,whatsapp
1057,267.36147,932.0,1001.0,890.0,0.00899,0.00404,0.02514,2.0508,0.001,150,whatsapp
1084,267.86879,925.0,1006.0,883.0,0.00772,0.00412,0.02239,1.89002,0.00054,150,whatsapp
1084,290.64008,877.5,982.5,835.5,0.00798,0.00433,0.0172,1.71325,0.00115,150,whatsapp
1084,315.16642,937.0,993.25,895.0,0.00724,0.0044,0.01741,1.68169,0.00106,150,whatsapp
1038,304.87115,889.5,966.0,847.5,0.00755,0.00261,0.02252,1.86241,0.00129,150,whatsapp
1078,325.28396,920.0,1001.75,878.0,0.00809,0.00577,0.02307,1.63415,0.00078,150,whatsapp
1062,323.75702,899.0,965.75,857.0,0.00719,0.00507,0.01681,1.64238,0.00142,150,whatsapp
1085,265.25898,919.0,971.0,877.0,0.0075,0.00346,0.01741,1.64432,0.00199,150,whatsapp
1069,277.38075,856.0,977.0,814.0,0.00792,0.00512,0.02066,1.65545,0.00128,150,whatsapp
1086,291.14728,912.5,994.75,870.5,0.00759,0.00512,0.01994,1.63294,0.00113,150,whatsapp
1086,292.11075,935.0,992.0,893.0,0.00801,0.00453,0.01821,1.80692,0.00101,150,whatsapp
1065,304.97667,925.0,994.5,883.0,0.00849,0.00613,0.02549,1.60949,0.00111,150,whatsapp
1083,316.66915,883.5,994.0,841.5,0.00729,0.00511,0.01835,1.61445,0.00122,150,whatsapp
1056,300.209,888.0,971.5,846.0,0.00707,0.00477,0.01933,1.6092,0.00122,150,whatsapp
1083,311.65664,885.5,959.75,843.5,0.00772,0.00453,0.0198,1.7137,0.00108,150,whatsapp
1084,273.54659,896.0,1003.0,854.0,0.00897,0.00418,0.02736,1.83515,0.00107,150,whatsapp
1044,299.75711,916.0,979.75,874.0,0.00951,0.00662,0.02895,1.65182,0.00092,150,whatsapp
1076,303.1739,920.0,1005.75,878.0,0.0066,0.00291,0.01276,2.19052,0.00023,150,whatsapp
1076,270.8185,942.5,985.75,900.5,0.00796,0.00546,0.02412,1.59374,0.00107,150,whatsapp
1067,259.09114,922.0,980.5,880.0,0.00933,0.00489,0.02524,1.88945,0.00106,150,whatsapp
1086,258.8361,910.0,973.5,868.0,0.00964,0.00382,0.02765,1.9907,0.00109,150,whatsapp
1056,320.53648,942.0,991.0,900.0,0.00741,0.00505,0.01896,1.61001,0.00126,150,whatsapp
1058,249.66324,930.5,1011.0,888.5,0.00989,0.00254,0.03043,2.05798,0.0011,150,whatsapp
1079,299.12139,901.0,936.75,859.0,0.00825,0.00605,0.02347,1.70507,0.00062,150,whatsapp
1081,269.68104,916.0,1021.75,874.0,0.00739,0.00512,0.01448,1.72287,0.00108,150,whatsapp
1073,293.93439,910.0,985.25,868.0,0.00767,0.00414,0.0167,1.73119,0.00111,150,whatsapp
1082,296.11465,937.0,980.0,895.0,0.00837,0.00483,0.02493,1.61761,0.00122,150,whatsapp
1077,285.75101,920.0,985.0,878.0,0.00731,0.00508,0.01878,1.7574,0.00076,150,whatsapp
1086,310.13643,908.0,1004.0,866.0,0.00711,0.00526,0.01738,1.69475,0.00094,150,whatsapp
1070,307.37476,908.0,954.25,866.0,0.0077,0.00357,0.02156,1.67153,0.00134,150,whatsapp
1074,306.13154,927.0,994.0,885.0,0.00709,0.00383,0.0198,1.6773,0.00132,150,whatsapp
1085,264.86458,933.5,1017.0,891.5,0.00867,0.00505,0.02145,1.76384,0.00107,150,whatsapp
1084,264.43804,912.0,971.75,870.0,0.00825,0.00484,0.02587,1.70757,0.00113,150,whatsapp
1070,269.71584,887.5,962.0,845.5,0.0067,0.00435,0.01643,1.66711,0.001,150,whatsapp
1086,304.17102,899.0,964.0,857.0,0.00749,0.00447,0.02083,1.67083,0.00122,150,whatsapp
1061,312.10096,928.0,976.0,886.0,0.00778,0.00559,0.02197,1.60116,0.00113,150,whatsapp
1063,290.70452,912.0,992.0,870.0,0.00818,0.00408,0.02198,1.82439,0.00103,150,whatsapp
1072,300.87107,904.0,952.0,862.0,0.0073,0.00442,0.02034,1.66825,0.00102,150,whatsapp
1047,322.66315,943.5,983.5,901.5,0.00925,0.00642,0.02085,1.76723,0.00055,150,whatsapp
1076,299.96268,872.0,1017.5,830.0,0.0084,0.00359,0.01688,1.96286,0.00105,150,whatsapp
1060,319.23169,946.0,991.0,904.0,0.0076,0.00421,0.01449,1.83618,0.00108,150,whatsapp
1064,315.6251,938.0,1012.75,896.0,0.0087,0.00489,0.02139,1.85846,0.00109,150,whatsapp
1046,300.48778,934.0,1008.25,892.0,0.00863,0.00379,0.02298,1.91755,0.00103,150,whatsapp
1084,262.56512,906.0,984.0,864.0,0.00963,0.00314,0.0251,2.09883,0.00097,150,whatsapp
1058,311.37615,918.0,952.0,876.0,0.00804,0.0043,0.01935,1.63122,0.00168,150,whatsapp
1072,263.75078,944.5,973.0,902.5,0.00945,0.0046,0.02303,2.1094,0.00021,150,whatsapp
1077,307.44228,913.0,1004.75,871.0,0.00681,0.00294,0.01202,1.73006,0.00164,150,whatsapp
1083,312.52848,889.0,1000.0,847.0,0.00723,0.00409,0.01818,1.7703,0.00122,150,whatsapp
1069,284.24433,918.0,1004.75,876.0,0.00713,0.00404,0.0192,1.71464,0.00128,150,whatsapp
1084,281.94717,924.0,1009.0,882.0,0.00653,0.00464,0.01606,1.59244,0.00124,150,whatsapp
1036,270.87019,923.5,986.75,881.5,0.007,0.00517,0.0167,1.60986,0.00116,150,whatsapp
1077,273.30142,916.0,953.0,874.0,0.00899,0.00402,0.01981,2.20971,0.00029,150,whatsapp
1071,287.32933,939.0,988.0,897.0,0.00663,0.00402,0.01929,1.67357,0.00118,150,whatsapp
1070,304.75544,918.0,982.75,876.0,0.00748,0.00394,0.01629,1.71971,0.00132,150,whatsapp
1075,278.79173,899.0,963.0,857.0,0.00731,0.00497,0.02058,1.79181,0.00067,150,whatsapp
1072,298.22431,924.0,992.0,882.0,0.00654,0.00523,0.01531,1.62282,0.00104,150,whatsapp
1050,276.01934,920.0,974.0,878.0,0.00703,0.00417,0.0205,1.60659,0.00134,150,whatsapp
1020,286.52004,930.0,951.0,888.0,0.00703,0.0045,0.01414,1.74262,0.00098,150,whatsapp
1061,267.5178,921.0,935.0,879.0,0.00694,0.00439,0.01474,1.72304,0.0011,150,whatsapp
1034,265.9552,932.0,979.0,890.0,0.00723,0.00472,0.01896,1.62061,0.00161,150,whatsapp
1069,300.60303,901.0,936.0,859.0,0.00666,0.00402,0.01785,1.71795,0.0012,150,whatsapp
1083,285.2717,931.0,977.75,889.0,0.00705,0.00492,0.01925,1.71415,0.00024,150,whatsapp
1081,309.99587,935.0,1027.0,893.0,0.00634,0.00548,0.01584,1.83261,0.00018,150,whatsapp
1079,289.51966,889.5,985.5,847.5,0.00936,0.00422,0.01711,2.01637,8e-05,150,whatsapp
1070,300.96399,896.0,945.0,854.0,0.0073,0.00506,0.01538,1.86989,0.00018,150,whatsapp
1075,286.51397,946.0,997.0,904.0,0.00648,0.00509,0.01488,1.66667,0.00108,150,whatsapp
1067,325.02332,933.0,991.75,891.0,0.0075,0.00332,0.02043,1.70036,0.00119,150,whatsapp
1070,283.23736,920.0,960.0,878.0,0.00724,0.0038,0.01782,1.76241,0.001,150,whatsapp
1043,284.039,913.0,981.0,871.0,0.00793,0.00408,0.02479,1.79804,0.00116,150,whatsapp
1064,275.17887,913.0,976.0,871.0,0.00733,0.00409,0.01736,1.80617,0.00119,150,whatsapp
1050,310.25537,940.0,1005.25,898.0,0.00777,0.00338,0.0229,1.80685,0.00115,150,whatsapp
