fwd_pkt_count,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_len_p50,fwd_pkt_len_p75,fwd_pkt_len_max,fwd_payload_median,fwd_iat_mean,fwd_iat_std,fwd_iat_median,fwd_iat_cov,bwd_pkt_count,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_len_p50,bwd_pkt_len_p75,bwd_pkt_len_max,bwd_payload_median,bwd_iat_mean,bwd_iat_std,bwd_iat_median,bwd_iat_cov,bytes_ratio_fwd,pkt_ratio_fwd,tcp_syn_ratio,tcp_ack_ratio,tcp_fin_ratio,tcp_rst_ratio,tcp_psh_ratio,tcp_urg_ratio,tcp_retrans_ratio,burst_count,mean_burst_gap,udp_ratio,actual_packets_in_flow,agg_mode,agg_value,label
13,54.0,0.0,54.0,54.0,54.0,0.0,0.00382,0.00506,0.00133,1.32408,12.0,26090.66667,19220.25292,19764.0,33999.0,64294.0,19710.0,0.00407,0.00533,0.00158,1.30759,0.00224,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
13,19754.0,11340.04249,23414.0,23414.0,42394.0,23360.0,0.00379,0.00619,0.00143,1.63523,12.0,144.83333,301.26009,54.0,54.0,1144.0,0.0,0.00413,0.00453,0.00213,1.0963,0.99328,0.52,0.0,1.0,0.0,0.0,0.12,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
13,20269.38462,10047.61634,24874.0,24874.0,35094.0,24820.0,0.00207,0.00174,0.00175,0.83908,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00201,0.00183,0.00095,0.90917,0.99755,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,138.38462,292.31688,54.0,54.0,1151.0,0.0,0.00384,0.0047,0.00209,1.22437,12.0,23032.08333,15713.47135,23414.0,35094.0,52614.0,23360.0,0.00407,0.00577,0.00296,1.41878,0.00647,0.52,0.0,1.0,0.0,0.0,0.12,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,19146.30769,15274.67192,20494.0,27794.0,59914.0,20440.0,0.00213,0.00199,0.00151,0.93543,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00232,0.00197,0.00169,0.84841,0.9974,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,27007.84615,13128.95657,24874.0,24874.0,55534.0,24820.0,0.00276,0.00144,0.00273,0.5209,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00266,0.00147,0.00243,0.55145,0.99816,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
14,291.42857,446.31471,60.0,66.0,1146.0,0.0,0.04656,0.06852,0.01257,1.47154,11.0,16512.72727,17827.49179,5894.0,29254.0,52614.0,5840.0,0.06042,0.09509,0.00737,1.57376,0.02197,0.56,0.0,1.0,0.0,0.0,0.24,0.0,0.52,3,0.19363,0.0,25,packet,25,Netflix
14,20678.5,17501.87567,24144.0,24874.0,58454.0,24090.0,0.00187,0.00165,0.00143,0.87808,11.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00238,0.0017,0.00261,0.71214,0.99795,0.56,0.0,1.0,0.0,0.0,0.04,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
13,138.53846,292.84982,54.0,54.0,1153.0,0.0,0.00523,0.0052,0.00264,0.99448,12.0,28220.33333,20348.38097,24144.0,48964.0,58454.0,24090.0,0.00547,0.0076,0.00229,1.3914,0.00529,0.52,0.0,1.0,0.0,0.0,0.12,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
12,35702.33333,17228.18903,29254.0,40204.0,64294.0,29200.0,0.00489,0.00788,0.00164,1.60992,13.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00447,0.0076,0.00155,1.69838,0.99836,0.48,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
13,16787.84615,10949.85601,13194.0,27794.0,30714.0,13140.0,0.00161,0.00077,0.00147,0.47661,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00149,0.00069,0.00127,0.46725,0.99704,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
12,54.0,0.0,54.0,54.0,54.0,0.0,0.00186,0.00142,0.00134,0.76385,13.0,17750.38462,17385.8526,13194.0,24874.0,64294.0,13140.0,0.00165,0.00142,0.00123,0.86207,0.0028,0.48,0.0,1.0,0.0,0.0,0.04,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
14,21964.35714,20037.62982,18304.0,29984.0,64294.0,18250.0,0.00174,0.00268,0.00106,1.53612,11.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00228,0.003,0.00125,1.31691,0.99807,0.56,0.0,1.0,0.0,0.0,0.04,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
13,59.53846,5.98222,54.0,66.0,66.0,0.0,0.67822,1.11598,0.16342,1.64545,12.0,10274.0,15565.72731,1514.0,12464.0,52614.0,1460.0,0.73972,1.14691,0.29821,1.55047,0.00624,0.52,0.0,1.0,0.04,0.04,0.0,0.0,0.6,7,1.31729,0.0,25,packet,25,Netflix
13,34532.46154,20707.29706,33634.0,58454.0,58454.0,33580.0,0.17546,0.24479,0.05882,1.3951,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.18886,0.25145,0.0619,1.3314,0.99856,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,5,0.46825,0.0,25,packet,25,Netflix
13,71.23077,0.79941,71.0,71.0,74.0,29.0,0.82306,1.02235,0.23845,1.24213,12.0,186.25,394.30342,68.0,69.0,1494.0,26.0,0.6952,0.97111,0.23492,1.39688,0.29295,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9461,1.0,25,packet,25,Netflix
13,67.53846,2.81795,66.0,66.0,73.0,24.0,0.97333,1.85748,0.24064,1.90837,12.0,71.91667,1.60511,71.0,71.75,75.0,29.0,0.4751,0.89918,0.23847,1.8926,0.50431,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.13515,1.0,25,packet,25,Netflix
15,458.86667,569.23421,58.0,598.5,1518.0,0.0,4.6817,11.86068,0.00121,2.53341,10.0,2516.8,2364.6872,2575.0,4659.25,6267.0,2521.0,8.08964,13.88484,0.06241,1.71637,0.21475,0.6,0.0,1.0,0.0,0.0,0.36,0.0,0.48,5,18.16242,0.0,25,packet,25,Netflix
13,301.53846,452.00538,54.0,54.0,1149.0,0.0,0.1717,0.34842,0.00424,2.02925,12.0,15994.5,12600.85976,16114.0,19764.0,38014.0,16060.0,0.1864,0.38915,0.00355,2.08771,0.02001,0.52,0.0,1.0,0.0,0.0,0.24,0.0,0.36,3,0.94843,0.0,25,packet,25,Netflix
13,54.0,0.0,54.0,54.0,54.0,0.0,0.00177,0.00117,0.00122,0.66247,12.0,13437.33333,6605.95102,15384.0,19399.0,20494.0,15330.0,0.00167,0.00112,0.00127,0.67161,0.00433,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
12,327.0,629.15896,54.0,79.0,2164.0,0.0,0.01803,0.02254,0.00287,1.24969,13.0,7549.0,11364.05043,546.0,10274.0,40934.0,492.0,0.01516,0.02243,0.00254,1.47937,0.03845,0.48,0.08,0.96,0.0,0.0,0.2,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
13,10180.07692,7879.85201,10274.0,19034.0,19034.0,10220.0,0.00117,0.00069,0.00112,0.59533,12.0,211.33333,351.80803,54.0,54.0,998.0,0.0,0.02529,0.06889,0.00153,2.72425,0.9812,0.52,0.0,1.0,0.0,0.0,0.12,0.0,0.44,2,0.24234,0.0,25,packet,25,Netflix
11,354.72727,659.59341,54.0,92.0,2196.0,0.0,0.02565,0.02511,0.01543,0.97904,14.0,11602.21429,19346.65997,1030.0,10274.0,55534.0,976.0,0.02094,0.02457,0.00222,1.17356,0.02346,0.44,0.08,0.96,0.0,0.0,0.2,0.0,0.36,1,0.0,0.0,25,packet,25,Netflix
14,21884.85714,18879.34838,19764.0,34729.0,55534.0,19710.0,0.2355,0.5952,0.00123,2.52739,11.0,55.09091,3.44976,54.0,54.0,66.0,0.0,0.30613,0.66277,0.0029,2.16501,0.99803,0.56,0.0,1.0,0.0,0.0,0.04,0.0,0.32,3,1.50401,0.0,25,packet,25,Netflix
13,12632.46154,4706.21495,10274.0,14654.0,23414.0,10220.0,0.00129,0.00059,0.00119,0.45597,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0013,0.00062,0.00117,0.47854,0.99607,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,54.0,0.0,54.0,54.0,54.0,0.0,0.00132,0.00045,0.00124,0.34237,12.0,12829.0,4219.922,12464.0,16479.0,19034.0,12410.0,0.00135,0.00043,0.00124,0.32026,0.00454,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
14,10489.28571,11786.15419,5894.0,14654.0,42394.0,5840.0,0.00619,0.01667,0.00111,2.69467,11.0,153.90909,315.94029,54.0,54.0,1153.0,0.0,0.00236,0.00181,0.00198,0.76908,0.9886,0.56,0.0,1.0,0.0,0.0,0.12,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
12,145.58333,303.74755,54.0,54.0,1153.0,0.0,0.00899,0.00775,0.00861,0.86199,13.0,26034.92308,17550.09387,24874.0,33634.0,58454.0,24820.0,0.00675,0.00731,0.00291,1.08337,0.00514,0.48,0.0,1.0,0.0,0.0,0.08,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
13,54.0,0.0,54.0,54.0,54.0,0.0,0.00241,0.00195,0.0016,0.81066,12.0,17574.0,10026.98692,21954.0,26699.0,27794.0,21900.0,0.00203,0.00156,0.00158,0.76887,0.00332,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
13,27810.76923,24377.04905,19034.0,58454.0,64294.0,18980.0,0.00521,0.00714,0.00189,1.37178,12.0,145.16667,302.36563,54.0,54.0,1148.0,0.0,0.00439,0.0053,0.00202,1.20694,0.9952,0.52,0.0,1.0,0.0,0.0,0.12,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
12,19990.33333,16344.34846,19764.0,32539.0,55534.0,19710.0,0.00473,0.00621,0.00247,1.3134,13.0,138.46154,292.58335,54.0,54.0,1152.0,0.0,0.00431,0.00446,0.00272,1.03601,0.99255,0.48,0.0,1.0,0.0,0.0,0.12,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,27681.69231,18391.73483,26334.0,36554.0,61374.0,26280.0,0.00378,0.00219,0.00299,0.57994,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00351,0.00219,0.00293,0.62504,0.9982,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,21025.76923,16567.42097,21954.0,29254.0,64294.0,21900.0,0.00411,0.0059,0.00286,1.43517,12.0,145.41667,303.19478,54.0,54.0,1151.0,0.0,0.00425,0.00445,0.00342,1.04588,0.99366,0.52,0.0,1.0,0.0,0.0,0.12,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
13,54.0,0.0,54.0,54.0,54.0,0.0,0.00168,0.00086,0.00139,0.5085,12.0,15749.0,10134.91367,13194.0,26334.0,29254.0,13140.0,0.00163,0.00085,0.00131,0.52263,0.0037,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
14,24039.71429,17237.13836,25604.0,27429.0,64294.0,25550.0,0.00321,0.00325,0.00188,1.0109,11.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00302,0.00305,0.0019,1.00939,0.99824,0.56,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
12,324.83333,622.04848,54.0,79.0,2132.0,0.0,0.03748,0.03736,0.01479,0.99682,13.0,14586.53846,16983.29733,7354.0,27794.0,48234.0,7300.0,0.03323,0.03737,0.01,1.12483,0.02014,0.48,0.08,0.96,0.0,0.0,0.2,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
12,327.91667,630.35552,54.0,79.0,2164.0,0.0,0.04111,0.0352,0.03856,0.85621,13.0,20651.15385,23485.12214,13194.0,40934.0,58454.0,13140.0,0.03661,0.03644,0.02726,0.99554,0.01445,0.48,0.08,0.96,0.0,0.0,0.16,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
13,25884.76923,18568.50703,20494.0,36554.0,64294.0,20440.0,0.01056,0.01555,0.00254,1.47258,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.01152,0.01697,0.00173,1.47313,0.99808,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
10,54.0,0.0,54.0,54.0,54.0,0.0,0.00788,0.00948,0.00313,1.20374,15.0,18691.13333,16658.90909,14654.0,30714.0,46774.0,14600.0,0.00515,0.00733,0.00241,1.42178,0.00192,0.4,0.0,1.0,0.0,0.0,0.08,0.0,0.32,1,0.0,0.0,25,packet,25,Netflix
14,17192.0,18652.55603,8814.0,29619.0,56994.0,8760.0,0.01357,0.02039,0.00281,1.50254,11.0,253.27273,422.72215,54.0,54.0,1152.0,0.0,0.01262,0.01364,0.00392,1.0813,0.98856,0.56,0.0,1.0,0.0,0.0,0.12,0.0,0.32,1,0.0,0.0,25,packet,25,Netflix
14,26786.28571,23040.52125,19764.0,49329.0,58454.0,19710.0,0.01752,0.02097,0.00367,1.19687,11.0,253.90909,424.0717,54.0,54.0,1155.0,0.0,0.02278,0.01717,0.0312,0.7537,0.99261,0.56,0.0,1.0,0.0,0.0,0.12,0.0,0.28,1,0.0,0.0,25,packet,25,Netflix
12,54.0,0.0,54.0,54.0,54.0,0.0,0.01637,0.0278,0.00354,1.69778,13.0,30826.30769,18648.48856,39474.0,48234.0,58454.0,39420.0,0.01946,0.02748,0.00612,1.41198,0.00161,0.48,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
15,17809.6,18193.65505,14654.0,31444.0,56994.0,14600.0,0.01645,0.02801,0.00146,1.70288,10.0,54.0,0.0,54.0,54.0,54.0,0.0,0.02095,0.03288,0.00163,1.56933,0.99798,0.6,0.0,1.0,0.0,0.0,0.12,0.0,0.28,1,0.0,0.0,25,packet,25,Netflix
16,30684.25,25775.60024,27794.0,58454.0,64294.0,27740.0,0.01832,0.0276,0.00288,1.50694,9.0,54.0,0.0,54.0,54.0,54.0,0.0,0.02973,0.03361,0.01585,1.13042,0.99901,0.64,0.0,1.0,0.0,0.0,0.08,0.0,0.24,2,0.10054,0.0,25,packet,25,Netflix
15,28406.0,25181.04735,36554.0,54074.0,64294.0,36500.0,0.01173,0.0135,0.00348,1.15097,10.0,163.9,329.7,54.0,54.0,1153.0,0.0,0.01107,0.01199,0.00375,1.08328,0.99617,0.6,0.0,1.0,0.0,0.0,0.16,0.0,0.28,1,0.0,0.0,25,packet,25,Netflix
14,23818.21429,20478.43204,21224.0,42394.0,55534.0,21170.0,0.01375,0.01633,0.00212,1.18694,11.0,153.45455,314.50289,54.0,54.0,1148.0,0.0,0.01437,0.01478,0.00577,1.02836,0.99496,0.56,0.0,1.0,0.0,0.0,0.12,0.0,0.36,1,0.0,0.0,25,packet,25,Netflix
14,20946.35714,13602.95669,18304.0,33634.0,42394.0,18250.0,0.01043,0.01299,0.003,1.24534,11.0,54.0,0.0,54.0,54.0,54.0,0.0,0.01354,0.01463,0.00362,1.08041,0.99798,0.56,0.0,1.0,0.0,0.0,0.04,0.0,0.36,1,0.0,0.0,25,packet,25,Netflix
15,16795.33333,19035.07565,2974.0,38744.0,46774.0,2920.0,0.02421,0.05947,0.00206,2.45614,10.0,54.0,0.0,54.0,54.0,54.0,0.0,0.01739,0.03238,0.00272,1.86147,0.99786,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.4,2,0.1823,0.0,25,packet,25,Netflix
15,500.0,533.18027,66.0,1153.0,1153.0,0.0,0.67943,0.87823,0.21981,1.2926,10.0,648.4,305.95921,831.0,831.0,831.0,777.0,1.05231,1.30307,0.32062,1.2383,0.53633,0.6,0.0,1.0,0.08,0.0,0.56,0.0,0.84,12,0.8453,0.0,25,packet,25,Netflix
15,421.13333,517.51623,54.0,1153.0,1153.0,0.0,0.61634,1.57404,0.02463,2.55384,10.0,18453.5,16058.64883,17574.0,35094.0,40934.0,17520.0,0.01228,0.02119,0.0015,1.72577,0.0331,0.6,0.0,1.0,0.0,0.0,0.24,0.0,0.56,6,1.70344,0.0,25,packet,25,Netflix
11,132.63636,248.35395,54.0,54.0,918.0,0.0,4.50433,13.50189,0.00181,2.99754,14.0,11353.85714,12236.92166,4434.0,24874.0,32174.0,4380.0,4.61585,12.32308,0.00103,2.66973,0.0091,0.44,0.0,1.0,0.0,0.0,0.16,0.0,0.4,3,29.98673,0.0,25,packet,25,Netflix
13,26558.61538,14083.76076,23414.0,38014.0,55534.0,23360.0,0.01483,0.02572,0.00303,1.7342,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.01563,0.0267,0.00116,1.70821,0.99813,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,54.0,0.0,54.0,54.0,54.0,0.0,0.00173,0.0009,0.00125,0.52038,12.0,11855.66667,9999.63819,7354.0,16114.0,39474.0,7300.0,0.00179,0.00089,0.00129,0.49997,0.00491,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
13,13418.61538,8413.33796,16114.0,19034.0,29254.0,16060.0,0.0015,0.00067,0.00135,0.45048,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00163,0.00082,0.00134,0.50427,0.9963,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,9600.15385,6050.03946,7354.0,16114.0,19034.0,7300.0,0.00118,0.00035,0.00114,0.29783,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00123,0.00033,0.00114,0.27223,0.99483,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,54.0,0.0,54.0,54.0,54.0,0.0,0.00136,0.00086,0.00123,0.62728,12.0,11734.0,6950.99034,16114.0,16479.0,20494.0,16060.0,0.0012,0.00067,0.00114,0.55964,0.00496,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
13,6455.53846,2107.07908,7354.0,7354.0,11734.0,7300.0,0.00198,0.00122,0.0017,0.61756,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00206,0.00127,0.00222,0.61572,0.99234,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
12,54.0,0.0,54.0,54.0,54.0,0.0,0.00196,0.00115,0.00234,0.58563,13.0,6567.84615,3465.19738,7354.0,7354.0,16114.0,7300.0,0.00186,0.00103,0.00159,0.55608,0.00753,0.48,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,54.0,0.0,54.0,54.0,54.0,0.0,0.00566,0.00253,0.00611,0.44683,12.0,19764.0,16361.33959,11004.0,36554.0,46774.0,10950.0,0.00552,0.00261,0.00598,0.47338,0.00295,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
13,14766.30769,13214.18245,14654.0,17574.0,55534.0,14600.0,0.00477,0.00425,0.00255,0.89122,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00413,0.00391,0.0021,0.94572,0.99664,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,138.53846,292.84982,54.0,54.0,1153.0,0.0,0.00919,0.01312,0.00371,1.42811,12.0,16208.41667,14740.35846,14654.0,23779.0,45314.0,14600.0,0.00965,0.01296,0.0034,1.34298,0.00917,0.52,0.0,1.0,0.0,0.0,0.12,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,10835.53846,4381.43961,13194.0,14654.0,16114.0,13140.0,0.00228,0.00096,0.00205,0.42072,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0023,0.00101,0.00201,0.43926,0.99542,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
12,54.0,0.0,54.0,54.0,54.0,0.0,0.00185,0.00079,0.00202,0.42571,13.0,8926.30769,5293.97067,13194.0,13194.0,14654.0,13140.0,0.00154,0.00065,0.00126,0.42561,0.00555,0.48,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,54.0,0.0,54.0,54.0,54.0,0.0,0.00124,0.00069,0.00102,0.55121,12.0,6259.0,4465.349,5164.0,8814.0,13194.0,5110.0,0.00126,0.00071,0.00102,0.56766,0.00926,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
13,8814.0,4398.67812,8814.0,13194.0,13194.0,8760.0,0.00164,0.00071,0.00178,0.43067,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00164,0.00077,0.00193,0.46745,0.99438,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,138.46154,292.58335,54.0,54.0,1152.0,0.0,0.00435,0.00377,0.00417,0.86556,12.0,16333.58333,14113.47273,14654.0,17209.0,46774.0,14600.0,0.00464,0.00521,0.00414,1.12463,0.0091,0.52,0.0,1.0,0.0,0.0,0.12,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,12081.92308,8763.62346,11734.0,20494.0,27794.0,11680.0,0.00357,0.0048,0.00215,1.34549,12.0,145.75,304.30032,54.0,54.0,1155.0,0.0,0.00389,0.00361,0.00283,0.92853,0.98899,0.52,0.0,1.0,0.0,0.0,0.12,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
13,18360.15385,8009.35755,17574.0,21954.0,38014.0,17520.0,0.00326,0.00183,0.00303,0.56175,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00308,0.00191,0.00297,0.62041,0.99729,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,54.0,0.0,54.0,54.0,54.0,0.0,0.0027,0.00178,0.00236,0.65809,12.0,14532.33333,6833.94205,13924.0,20859.0,24874.0,13870.0,0.00284,0.00178,0.00235,0.62631,0.00401,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
13,13734.69231,9530.082,13194.0,20494.0,32174.0,13140.0,0.00621,0.0081,0.00261,1.3044,12.0,145.58333,303.74755,54.0,54.0,1153.0,0.0,0.00678,0.01109,0.00297,1.636,0.99031,0.52,0.0,1.0,0.0,0.0,0.12,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
13,16338.61538,9528.30005,16114.0,26334.0,29254.0,16060.0,0.00262,0.0013,0.00283,0.49627,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00275,0.00129,0.00338,0.4695,0.99696,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,54.0,0.0,54.0,54.0,54.0,0.0,0.00359,0.00487,0.00223,1.35553,12.0,15262.33333,9087.61229,11004.0,23049.0,29254.0,10950.0,0.00373,0.00501,0.00222,1.34128,0.00382,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
13,12969.38462,9949.21923,11734.0,13194.0,43854.0,11680.0,0.0032,0.00457,0.0013,1.42639,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0035,0.00503,0.00128,1.43707,0.99617,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,13081.69231,8880.12314,11734.0,16114.0,39474.0,11680.0,0.00181,0.00145,0.00139,0.79944,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00194,0.00145,0.00147,0.74868,0.9962,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,16120.30769,15892.6829,13194.0,16114.0,43854.0,13140.0,0.00325,0.00522,0.00169,1.60544,12.0,145.58333,303.74755,54.0,54.0,1153.0,0.0,0.00355,0.00396,0.00227,1.1155,0.99173,0.52,0.0,1.0,0.0,0.0,0.12,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
13,16787.84615,8131.26307,20494.0,23414.0,29254.0,20440.0,0.00175,0.00105,0.00146,0.60188,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00185,0.00103,0.00177,0.55872,0.99704,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
13,54.0,0.0,54.0,54.0,54.0,0.0,0.00146,0.00057,0.00125,0.3877,12.0,14167.33333,6029.56236,16844.0,18304.0,20494.0,16790.0,0.00147,0.00056,0.00128,0.38114,0.00411,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,25,packet,25,Netflix
13,14766.30769,5880.89234,16114.0,17574.0,27794.0,16060.0,0.0014,0.00051,0.00141,0.36244,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00142,0.00053,0.00141,0.37282,0.99664,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
12,145.16667,302.36563,54.0,54.0,1148.0,0.0,0.00398,0.00415,0.00262,1.04101,13.0,21021.53846,16876.56053,17574.0,29254.0,58454.0,17520.0,0.00363,0.00548,0.0019,1.50782,0.00633,0.48,0.0,1.0,0.0,0.0,0.12,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
13,138.53846,292.84982,54.0,54.0,1153.0,0.0,0.00545,0.0076,0.00114,1.39422,12.0,32062.5,25881.30101,18304.0,59914.0,64294.0,18250.0,0.00544,0.0095,0.00094,1.74508,0.00466,0.52,0.0,1.0,0.0,0.0,0.12,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
14,24796.35714,15443.00353,23414.0,28889.0,64294.0,23360.0,0.00466,0.00995,0.00155,2.1334,11.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00591,0.01125,0.00177,1.9037,0.99829,0.56,0.0,1.0,0.0,0.0,0.04,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
12,54.0,0.0,54.0,54.0,54.0,0.0,0.00526,0.01078,0.00143,2.04932,13.0,22553.46154,10040.26986,20494.0,30714.0,40934.0,20440.0,0.00487,0.00981,0.00197,2.01338,0.00221,0.48,0.0,1.0,0.0,0.0,0.04,0.0,0.4,1,0.0,0.0,25,packet,25,Netflix
13,20718.61538,11649.72407,19034.0,26334.0,48234.0,18980.0,0.00341,0.00542,0.00144,1.58819,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00373,0.00695,0.00143,1.86226,0.9976,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,25,packet,25,Netflix
15,26777.93333,19335.06516,24874.0,34364.0,64294.0,24820.0,0.0187,0.01936,0.00925,1.03491,10.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0289,0.03129,0.02837,1.08273,0.99866,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.36,1,0.0,0.0,25,packet,25,Netflix
